Timestamp,Sender,Receiver,MessageType,Severity,Distance,Success
00:51.7,41,47,NEARBY_COLLISION,CRITICAL,29.02,True
00:51.7,41,44,COLLISION_WARNING,CRITICAL,13.22,True
00:51.7,44,41,COLLISION_WARNING,CRITICAL,13.22,True
00:51.7,41,12,NEARBY_COLLISION,CRITICAL,94.24,True
00:51.7,44,12,NEARBY_COLLISION,CRITICAL,96.20,True
00:51.7,41,22,NEARBY_COLLISION,CRITICAL,67.90,True
00:51.7,44,22,NEARBY_COLLISION,CRITICAL,69.19,True
00:51.7,41,23,NEARBY_COLLISION,CRITICAL,5.73,True
00:51.7,44,23,NEARBY_COLLISION,CRITICAL,7.50,True
00:51.7,41,28,NEARBY_COLLISION,CRITICAL,20.72,True
00:51.7,44,28,NEARBY_COLLISION,CRITICAL,7.51,True
00:51.7,41,3,NEARBY_COLLISION,CRITICAL,94.75,True
00:51.7,44,3,NEARBY_COLLISION,CRITICAL,81.59,True
00:51.7,44,33,NEARBY_COLLISION,CRITICAL,97.04,True
00:51.7,41,47,NEARBY_COLLISION,CRITICAL,29.02,True
00:51.7,44,47,NEARBY_COLLISION,CRITICAL,32.65,True
00:51.7,41,47,COLLISION_WARNING,MEDIUM,29.02,True
00:51.7,47,41,COLLISION_WARNING,MEDIUM,29.02,True
00:51.7,41,12,NEARBY_COLLISION,MEDIUM,94.24,True
00:51.7,41,22,NEARBY_COLLISION,MEDIUM,67.90,True
00:51.7,47,22,NEARBY_COLLISION,MEDIUM,38.98,True
00:51.7,41,23,NEARBY_COLLISION,MEDIUM,5.73,True
00:51.7,47,23,NEARBY_COLLISION,MEDIUM,29.61,True
00:51.7,41,28,NEARBY_COLLISION,MEDIUM,20.72,True
00:51.7,47,28,NEARBY_COLLISION,MEDIUM,37.00,True
00:51.7,41,3,NEARBY_COLLISION,MEDIUM,94.75,True
00:51.7,41,44,NEARBY_COLLISION,MEDIUM,13.22,True
00:51.7,47,44,NEARBY_COLLISION,MEDIUM,32.65,True
00:51.8,12,40,COLLISION_WARNING,HIGH,7.67,True
00:51.8,40,12,COLLISION_WARNING,HIGH,7.67,False
00:51.8,12,23,NEARBY_COLLISION,HIGH,96.65,True
00:51.8,12,28,NEARBY_COLLISION,HIGH,99.16,True
00:51.8,12,35,NEARBY_COLLISION,HIGH,79.55,True
00:51.8,40,35,NEARBY_COLLISION,HIGH,76.33,True
00:51.8,12,41,NEARBY_COLLISION,HIGH,97.00,True
00:51.8,12,44,NEARBY_COLLISION,HIGH,97.63,True
00:51.8,14,19,COLLISION_WARNING,MEDIUM,26.05,True
00:51.8,19,14,COLLISION_WARNING,MEDIUM,26.05,True
00:51.8,14,24,NEARBY_COLLISION,MEDIUM,8.29,True
00:51.8,19,24,NEARBY_COLLISION,MEDIUM,18.20,True
00:51.8,14,32,NEARBY_COLLISION,MEDIUM,93.39,True
00:51.8,19,32,NEARBY_COLLISION,MEDIUM,78.45,False
00:51.8,14,49,NEARBY_COLLISION,MEDIUM,93.64,True
00:51.8,19,49,NEARBY_COLLISION,MEDIUM,67.73,True
00:51.8,14,8,NEARBY_COLLISION,MEDIUM,67.43,True
00:51.8,19,8,NEARBY_COLLISION,MEDIUM,85.44,True
00:51.8,14,24,COLLISION_WARNING,HIGH,8.29,True
00:51.8,24,14,COLLISION_WARNING,HIGH,8.29,True
00:51.8,14,19,NEARBY_COLLISION,HIGH,26.05,False
00:51.8,24,19,NEARBY_COLLISION,HIGH,18.20,True
00:51.8,14,32,NEARBY_COLLISION,HIGH,93.39,True
00:51.8,24,32,NEARBY_COLLISION,HIGH,90.04,True
00:51.8,14,49,NEARBY_COLLISION,HIGH,93.64,True
00:51.8,24,49,NEARBY_COLLISION,HIGH,85.93,True
00:51.8,14,8,NEARBY_COLLISION,HIGH,67.43,True
00:51.8,24,8,NEARBY_COLLISION,HIGH,74.12,True
00:51.8,23,47,COLLISION_WARNING,LOW,28.42,True
00:51.8,47,23,COLLISION_WARNING,LOW,28.42,True
00:51.8,23,12,NEARBY_COLLISION,LOW,96.65,True
00:51.8,23,22,NEARBY_COLLISION,LOW,66.78,True
00:51.8,47,22,NEARBY_COLLISION,LOW,39.19,True
00:51.8,23,28,NEARBY_COLLISION,LOW,15.01,True
00:51.8,47,28,NEARBY_COLLISION,LOW,36.06,True
00:51.8,23,3,NEARBY_COLLISION,LOW,89.70,True
00:51.8,23,41,NEARBY_COLLISION,LOW,5.74,True
00:51.8,47,41,NEARBY_COLLISION,LOW,26.47,True
00:51.8,23,44,NEARBY_COLLISION,LOW,7.50,True
00:51.8,47,44,NEARBY_COLLISION,LOW,31.58,True
00:51.8,41,47,COLLISION_WARNING,MEDIUM,26.47,True
00:51.8,47,41,COLLISION_WARNING,MEDIUM,26.47,True
00:51.8,41,12,NEARBY_COLLISION,MEDIUM,97.00,True
00:51.8,41,22,NEARBY_COLLISION,MEDIUM,65.55,True
00:51.8,47,22,NEARBY_COLLISION,MEDIUM,39.19,True
00:51.8,41,23,NEARBY_COLLISION,MEDIUM,5.74,True
00:51.8,47,23,NEARBY_COLLISION,MEDIUM,28.42,True
00:51.8,41,28,NEARBY_COLLISION,MEDIUM,20.72,True
00:51.8,47,28,NEARBY_COLLISION,MEDIUM,36.06,False
00:51.8,41,3,NEARBY_COLLISION,MEDIUM,95.43,True
00:51.8,41,44,NEARBY_COLLISION,MEDIUM,13.22,True
00:51.8,47,44,NEARBY_COLLISION,MEDIUM,31.58,True
00:51.9,12,40,COLLISION_WARNING,HIGH,5.20,True
00:51.9,40,12,COLLISION_WARNING,HIGH,5.20,True
00:51.9,12,23,NEARBY_COLLISION,HIGH,98.09,True
00:51.9,12,35,NEARBY_COLLISION,HIGH,78.46,True
00:51.9,40,35,NEARBY_COLLISION,HIGH,75.25,True
00:51.9,12,41,NEARBY_COLLISION,HIGH,99.76,True
00:51.9,12,44,NEARBY_COLLISION,HIGH,99.05,True
00:51.9,14,19,COLLISION_WARNING,MEDIUM,23.78,True
00:51.9,19,14,COLLISION_WARNING,MEDIUM,23.78,True
00:51.9,14,24,NEARBY_COLLISION,MEDIUM,6.21,True
00:51.9,19,24,NEARBY_COLLISION,MEDIUM,18.24,True
00:51.9,14,32,NEARBY_COLLISION,MEDIUM,91.59,True
00:51.9,19,32,NEARBY_COLLISION,MEDIUM,77.96,True
00:51.9,14,49,NEARBY_COLLISION,MEDIUM,91.28,True
00:51.9,19,49,NEARBY_COLLISION,MEDIUM,67.66,True
00:51.9,14,8,NEARBY_COLLISION,MEDIUM,69.14,True
00:51.9,19,8,NEARBY_COLLISION,MEDIUM,85.64,True
00:51.9,14,24,COLLISION_WARNING,HIGH,6.21,False
00:51.9,24,14,COLLISION_WARNING,HIGH,6.21,True
00:51.9,14,19,NEARBY_COLLISION,HIGH,23.78,True
00:51.9,24,19,NEARBY_COLLISION,HIGH,18.24,True
00:51.9,14,32,NEARBY_COLLISION,HIGH,91.59,True
00:51.9,24,32,NEARBY_COLLISION,HIGH,89.86,True
00:51.9,14,49,NEARBY_COLLISION,HIGH,91.28,True
00:51.9,24,49,NEARBY_COLLISION,HIGH,85.90,True
00:51.9,14,8,NEARBY_COLLISION,HIGH,69.14,True
00:51.9,24,8,NEARBY_COLLISION,HIGH,74.61,True
00:51.9,23,47,COLLISION_WARNING,LOW,27.24,True
00:51.9,47,23,COLLISION_WARNING,LOW,27.24,True
00:51.9,23,12,NEARBY_COLLISION,LOW,98.09,True
00:51.9,23,22,NEARBY_COLLISION,LOW,65.73,True
00:51.9,47,22,NEARBY_COLLISION,LOW,39.39,True
00:51.9,23,28,NEARBY_COLLISION,LOW,15.01,True
00:51.9,47,28,NEARBY_COLLISION,LOW,35.13,True
00:51.9,23,3,NEARBY_COLLISION,LOW,90.13,True
00:51.9,23,41,NEARBY_COLLISION,LOW,6.05,True
00:51.9,47,41,NEARBY_COLLISION,LOW,23.92,True
00:51.9,23,44,NEARBY_COLLISION,LOW,7.50,True
00:51.9,47,44,NEARBY_COLLISION,LOW,30.52,True
00:51.9,41,47,COLLISION_WARNING,HIGH,23.92,True
00:51.9,47,41,COLLISION_WARNING,HIGH,23.92,True
00:51.9,41,12,NEARBY_COLLISION,HIGH,99.76,True
00:51.9,41,22,NEARBY_COLLISION,HIGH,63.18,True
00:51.9,47,22,NEARBY_COLLISION,HIGH,39.39,True
00:51.9,41,23,NEARBY_COLLISION,HIGH,6.05,True
00:51.9,47,23,NEARBY_COLLISION,HIGH,27.24,True
00:51.9,41,28,NEARBY_COLLISION,HIGH,20.81,True
00:51.9,47,28,NEARBY_COLLISION,HIGH,35.13,True
00:51.9,41,3,NEARBY_COLLISION,HIGH,95.96,True
00:51.9,41,44,NEARBY_COLLISION,HIGH,13.36,True
00:51.9,47,44,NEARBY_COLLISION,HIGH,30.52,True
00:52.0,12,40,COLLISION_WARNING,HIGH,3.43,True
00:52.0,40,12,COLLISION_WARNING,HIGH,3.43,True
00:52.0,12,23,NEARBY_COLLISION,HIGH,99.53,True
00:52.0,12,35,NEARBY_COLLISION,HIGH,77.38,True
00:52.0,40,35,NEARBY_COLLISION,HIGH,74.18,True
00:52.0,14,19,COLLISION_WARNING,HIGH,21.48,True
00:52.0,19,14,COLLISION_WARNING,HIGH,21.48,True
00:52.0,14,24,NEARBY_COLLISION,HIGH,4.37,True
00:52.0,19,24,NEARBY_COLLISION,HIGH,18.26,True
00:52.0,14,32,NEARBY_COLLISION,HIGH,89.76,True
00:52.0,19,32,NEARBY_COLLISION,HIGH,77.50,True
00:52.0,14,49,NEARBY_COLLISION,HIGH,88.90,True
00:52.0,19,49,NEARBY_COLLISION,HIGH,67.60,True
00:52.0,14,8,NEARBY_COLLISION,HIGH,70.86,True
00:52.0,19,8,NEARBY_COLLISION,HIGH,85.87,True
00:52.0,14,24,COLLISION_WARNING,HIGH,4.37,True
00:52.0,24,14,COLLISION_WARNING,HIGH,4.37,True
00:52.0,14,19,NEARBY_COLLISION,HIGH,21.48,True
00:52.0,24,19,NEARBY_COLLISION,HIGH,18.26,True
00:52.0,14,32,NEARBY_COLLISION,HIGH,89.76,True
00:52.0,24,32,NEARBY_COLLISION,HIGH,89.71,True
00:52.0,14,49,NEARBY_COLLISION,HIGH,88.90,True
00:52.0,24,49,NEARBY_COLLISION,HIGH,85.87,True
00:52.0,14,8,NEARBY_COLLISION,HIGH,70.86,True
00:52.0,24,8,NEARBY_COLLISION,HIGH,75.12,True
00:52.0,23,47,COLLISION_WARNING,MEDIUM,26.06,True
00:52.0,47,23,COLLISION_WARNING,MEDIUM,26.06,True
00:52.0,23,12,NEARBY_COLLISION,MEDIUM,99.53,True
00:52.0,23,22,NEARBY_COLLISION,MEDIUM,64.67,True
00:52.0,47,22,NEARBY_COLLISION,MEDIUM,39.56,True
00:52.0,23,28,NEARBY_COLLISION,MEDIUM,15.01,True
00:52.0,47,28,NEARBY_COLLISION,MEDIUM,34.23,True
00:52.0,23,3,NEARBY_COLLISION,MEDIUM,90.53,True
00:52.0,23,41,NEARBY_COLLISION,MEDIUM,6.62,True
00:52.0,47,41,NEARBY_COLLISION,MEDIUM,21.38,True
00:52.0,23,44,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.0,47,44,NEARBY_COLLISION,MEDIUM,29.48,True
00:52.0,41,47,COLLISION_WARNING,HIGH,21.38,True
00:52.0,47,41,COLLISION_WARNING,HIGH,21.38,True
00:52.0,41,22,NEARBY_COLLISION,HIGH,60.79,True
00:52.0,47,22,NEARBY_COLLISION,HIGH,39.56,True
00:52.0,41,23,NEARBY_COLLISION,HIGH,6.62,True
00:52.0,47,23,NEARBY_COLLISION,HIGH,26.06,True
00:52.0,41,28,NEARBY_COLLISION,HIGH,20.98,True
00:52.0,47,28,NEARBY_COLLISION,HIGH,34.23,True
00:52.0,41,3,NEARBY_COLLISION,HIGH,96.48,True
00:52.0,41,44,NEARBY_COLLISION,HIGH,13.62,True
00:52.0,47,44,NEARBY_COLLISION,HIGH,29.48,True
00:52.0,44,47,COLLISION_WARNING,MEDIUM,29.48,True
00:52.0,47,44,COLLISION_WARNING,MEDIUM,29.48,True
00:52.0,44,22,NEARBY_COLLISION,MEDIUM,66.13,True
00:52.0,47,22,NEARBY_COLLISION,MEDIUM,39.56,True
00:52.0,44,23,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.0,47,23,NEARBY_COLLISION,MEDIUM,26.06,True
00:52.0,44,28,NEARBY_COLLISION,MEDIUM,7.51,True
00:52.0,47,28,NEARBY_COLLISION,MEDIUM,34.23,True
00:52.0,44,3,NEARBY_COLLISION,MEDIUM,83.05,True
00:52.0,44,33,NEARBY_COLLISION,MEDIUM,99.24,False
00:52.0,44,41,NEARBY_COLLISION,MEDIUM,13.62,True
00:52.0,47,41,NEARBY_COLLISION,MEDIUM,21.38,True
00:52.1,14,19,COLLISION_WARNING,HIGH,19.17,True
00:52.1,19,14,COLLISION_WARNING,HIGH,19.17,True
00:52.1,14,24,NEARBY_COLLISION,HIGH,3.26,True
00:52.1,19,24,NEARBY_COLLISION,HIGH,18.28,True
00:52.1,14,32,NEARBY_COLLISION,HIGH,87.93,True
00:52.1,19,32,NEARBY_COLLISION,HIGH,77.09,True
00:52.1,14,49,NEARBY_COLLISION,HIGH,86.51,True
00:52.1,19,49,NEARBY_COLLISION,HIGH,67.55,True
00:52.1,14,8,NEARBY_COLLISION,HIGH,72.60,True
00:52.1,19,8,NEARBY_COLLISION,HIGH,86.12,True
00:52.1,14,24,COLLISION_WARNING,HIGH,3.26,True
00:52.1,24,14,COLLISION_WARNING,HIGH,3.26,True
00:52.1,14,19,NEARBY_COLLISION,HIGH,19.17,True
00:52.1,24,19,NEARBY_COLLISION,HIGH,18.28,True
00:52.1,14,32,NEARBY_COLLISION,HIGH,87.93,True
00:52.1,24,32,NEARBY_COLLISION,HIGH,89.59,True
00:52.1,14,49,NEARBY_COLLISION,HIGH,86.51,True
00:52.1,24,49,NEARBY_COLLISION,HIGH,85.83,True
00:52.1,14,8,NEARBY_COLLISION,HIGH,72.60,True
00:52.1,24,8,NEARBY_COLLISION,HIGH,75.68,True
00:52.1,23,47,COLLISION_WARNING,MEDIUM,24.90,True
00:52.1,47,23,COLLISION_WARNING,MEDIUM,24.90,True
00:52.1,23,22,NEARBY_COLLISION,MEDIUM,63.59,True
00:52.1,47,22,NEARBY_COLLISION,MEDIUM,39.71,True
00:52.1,23,28,NEARBY_COLLISION,MEDIUM,15.01,True
00:52.1,47,28,NEARBY_COLLISION,MEDIUM,33.35,True
00:52.1,23,3,NEARBY_COLLISION,MEDIUM,90.93,True
00:52.1,23,40,NEARBY_COLLISION,MEDIUM,99.10,False
00:52.1,23,41,NEARBY_COLLISION,MEDIUM,7.37,True
00:52.1,47,41,NEARBY_COLLISION,MEDIUM,18.85,True
00:52.1,23,44,NEARBY_COLLISION,MEDIUM,7.50,False
00:52.1,47,44,NEARBY_COLLISION,MEDIUM,28.46,False
00:52.1,26,46,COLLISION_WARNING,MEDIUM,29.61,True
00:52.1,46,26,COLLISION_WARNING,MEDIUM,29.61,True
00:52.1,46,43,NEARBY_COLLISION,MEDIUM,97.08,True
00:52.1,41,47,COLLISION_WARNING,HIGH,18.85,True
00:52.1,47,41,COLLISION_WARNING,HIGH,18.85,True
00:52.1,41,22,NEARBY_COLLISION,HIGH,58.38,True
00:52.1,47,22,NEARBY_COLLISION,HIGH,39.71,True
00:52.1,41,23,NEARBY_COLLISION,HIGH,7.37,True
00:52.1,47,23,NEARBY_COLLISION,HIGH,24.90,True
00:52.1,41,28,NEARBY_COLLISION,HIGH,21.23,True
00:52.1,47,28,NEARBY_COLLISION,HIGH,33.35,True
00:52.1,41,3,NEARBY_COLLISION,HIGH,97.03,True
00:52.1,41,44,NEARBY_COLLISION,HIGH,14.01,True
00:52.1,47,44,NEARBY_COLLISION,HIGH,28.46,True
00:52.1,44,47,COLLISION_WARNING,MEDIUM,28.46,True
00:52.1,47,44,COLLISION_WARNING,MEDIUM,28.46,True
00:52.1,44,22,NEARBY_COLLISION,MEDIUM,65.07,True
00:52.1,47,22,NEARBY_COLLISION,MEDIUM,39.71,True
00:52.1,44,23,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.1,47,23,NEARBY_COLLISION,MEDIUM,24.90,True
00:52.1,44,28,NEARBY_COLLISION,MEDIUM,7.51,True
00:52.1,47,28,NEARBY_COLLISION,MEDIUM,33.35,True
00:52.1,44,3,NEARBY_COLLISION,MEDIUM,83.45,True
00:52.1,44,40,NEARBY_COLLISION,MEDIUM,99.81,True
00:52.1,44,41,NEARBY_COLLISION,MEDIUM,14.01,True
00:52.1,47,41,NEARBY_COLLISION,MEDIUM,18.85,True
00:52.2,14,19,COLLISION_WARNING,HIGH,16.84,True
00:52.2,19,14,COLLISION_WARNING,HIGH,16.84,True
00:52.2,14,24,NEARBY_COLLISION,HIGH,3.66,True
00:52.2,19,24,NEARBY_COLLISION,HIGH,18.31,True
00:52.2,14,32,NEARBY_COLLISION,HIGH,86.08,True
00:52.2,19,32,NEARBY_COLLISION,HIGH,76.71,False
00:52.2,14,49,NEARBY_COLLISION,HIGH,84.09,True
00:52.2,19,49,NEARBY_COLLISION,HIGH,67.49,True
00:52.2,14,8,NEARBY_COLLISION,HIGH,74.35,False
00:52.2,19,8,NEARBY_COLLISION,HIGH,86.42,True
00:52.2,23,47,COLLISION_WARNING,MEDIUM,23.75,True
00:52.2,47,23,COLLISION_WARNING,MEDIUM,23.75,True
00:52.2,23,22,NEARBY_COLLISION,MEDIUM,62.49,True
00:52.2,47,22,NEARBY_COLLISION,MEDIUM,39.84,True
00:52.2,23,28,NEARBY_COLLISION,MEDIUM,15.01,True
00:52.2,47,28,NEARBY_COLLISION,MEDIUM,32.50,True
00:52.2,23,3,NEARBY_COLLISION,MEDIUM,91.11,True
00:52.2,23,40,NEARBY_COLLISION,MEDIUM,97.67,True
00:52.2,23,41,NEARBY_COLLISION,MEDIUM,8.28,True
00:52.2,47,41,NEARBY_COLLISION,MEDIUM,16.33,True
00:52.2,23,44,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.2,47,44,NEARBY_COLLISION,MEDIUM,27.45,True
00:52.2,26,46,COLLISION_WARNING,MEDIUM,27.08,True
00:52.2,46,26,COLLISION_WARNING,MEDIUM,27.08,True
00:52.2,46,43,NEARBY_COLLISION,MEDIUM,98.25,True
00:52.2,41,47,COLLISION_WARNING,HIGH,16.33,True
00:52.2,47,41,COLLISION_WARNING,HIGH,16.33,True
00:52.2,41,22,NEARBY_COLLISION,HIGH,55.95,True
00:52.2,47,22,NEARBY_COLLISION,HIGH,39.84,True
00:52.2,41,23,NEARBY_COLLISION,HIGH,8.28,True
00:52.2,47,23,NEARBY_COLLISION,HIGH,23.75,True
00:52.2,41,28,NEARBY_COLLISION,HIGH,21.56,True
00:52.2,47,28,NEARBY_COLLISION,HIGH,32.50,True
00:52.2,41,3,NEARBY_COLLISION,HIGH,97.41,True
00:52.2,41,44,NEARBY_COLLISION,HIGH,14.50,True
00:52.2,47,44,NEARBY_COLLISION,HIGH,27.45,True
00:52.2,44,47,COLLISION_WARNING,MEDIUM,27.45,True
00:52.2,47,44,COLLISION_WARNING,MEDIUM,27.45,True
00:52.2,44,22,NEARBY_COLLISION,MEDIUM,63.99,True
00:52.2,47,22,NEARBY_COLLISION,MEDIUM,39.84,True
00:52.2,44,23,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.2,47,23,NEARBY_COLLISION,MEDIUM,23.75,True
00:52.2,44,28,NEARBY_COLLISION,MEDIUM,7.51,True
00:52.2,47,28,NEARBY_COLLISION,MEDIUM,32.50,True
00:52.2,44,3,NEARBY_COLLISION,MEDIUM,83.63,True
00:52.2,44,40,NEARBY_COLLISION,MEDIUM,98.39,True
00:52.2,44,41,NEARBY_COLLISION,MEDIUM,14.50,True
00:52.2,47,41,NEARBY_COLLISION,MEDIUM,16.33,True
00:52.3,14,19,COLLISION_WARNING,HIGH,14.51,True
00:52.3,19,14,COLLISION_WARNING,HIGH,14.51,True
00:52.3,14,24,NEARBY_COLLISION,HIGH,5.26,True
00:52.3,19,24,NEARBY_COLLISION,HIGH,18.33,True
00:52.3,14,32,NEARBY_COLLISION,HIGH,84.22,True
00:52.3,19,32,NEARBY_COLLISION,HIGH,76.37,True
00:52.3,14,49,NEARBY_COLLISION,HIGH,81.65,True
00:52.3,19,49,NEARBY_COLLISION,HIGH,67.43,True
00:52.3,14,8,NEARBY_COLLISION,HIGH,76.10,True
00:52.3,19,8,NEARBY_COLLISION,HIGH,86.74,True
00:52.3,20,33,COLLISION_WARNING,MEDIUM,29.74,True
00:52.3,33,20,COLLISION_WARNING,MEDIUM,29.74,True
00:52.3,20,0,NEARBY_COLLISION,MEDIUM,15.66,True
00:52.3,33,0,NEARBY_COLLISION,MEDIUM,44.89,True
00:52.3,33,28,NEARBY_COLLISION,MEDIUM,95.35,True
00:52.3,20,3,NEARBY_COLLISION,MEDIUM,90.20,True
00:52.3,33,3,NEARBY_COLLISION,MEDIUM,60.72,True
00:52.3,23,47,COLLISION_WARNING,MEDIUM,22.60,True
00:52.3,47,23,COLLISION_WARNING,MEDIUM,22.60,True
00:52.3,23,22,NEARBY_COLLISION,MEDIUM,61.37,True
00:52.3,47,22,NEARBY_COLLISION,MEDIUM,39.95,True
00:52.3,23,28,NEARBY_COLLISION,MEDIUM,15.01,True
00:52.3,47,28,NEARBY_COLLISION,MEDIUM,31.67,False
00:52.3,23,3,NEARBY_COLLISION,MEDIUM,91.26,True
00:52.3,23,40,NEARBY_COLLISION,MEDIUM,96.25,True
00:52.3,23,41,NEARBY_COLLISION,MEDIUM,9.28,True
00:52.3,47,41,NEARBY_COLLISION,MEDIUM,13.83,True
00:52.3,23,44,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.3,47,44,NEARBY_COLLISION,MEDIUM,26.47,True
00:52.3,26,46,COLLISION_WARNING,HIGH,24.54,True
00:52.3,46,26,COLLISION_WARNING,HIGH,24.54,True
00:52.3,46,43,NEARBY_COLLISION,HIGH,99.45,True
00:52.3,41,47,COLLISION_WARNING,HIGH,13.83,True
00:52.3,47,41,COLLISION_WARNING,HIGH,13.83,True
00:52.3,41,22,NEARBY_COLLISION,HIGH,53.49,True
00:52.3,47,22,NEARBY_COLLISION,HIGH,39.95,True
00:52.3,41,23,NEARBY_COLLISION,HIGH,9.28,True
00:52.3,47,23,NEARBY_COLLISION,HIGH,22.60,True
00:52.3,41,28,NEARBY_COLLISION,HIGH,21.96,True
00:52.3,47,28,NEARBY_COLLISION,HIGH,31.67,False
00:52.3,41,3,NEARBY_COLLISION,HIGH,97.79,True
00:52.3,41,44,NEARBY_COLLISION,HIGH,15.10,True
00:52.3,47,44,NEARBY_COLLISION,HIGH,26.47,True
00:52.3,44,47,COLLISION_WARNING,MEDIUM,26.47,True
00:52.3,47,44,COLLISION_WARNING,MEDIUM,26.47,True
00:52.3,44,22,NEARBY_COLLISION,MEDIUM,62.90,True
00:52.3,47,22,NEARBY_COLLISION,MEDIUM,39.95,True
00:52.3,44,23,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.3,47,23,NEARBY_COLLISION,MEDIUM,22.60,True
00:52.3,44,28,NEARBY_COLLISION,MEDIUM,7.51,True
00:52.3,47,28,NEARBY_COLLISION,MEDIUM,31.67,True
00:52.3,44,3,NEARBY_COLLISION,MEDIUM,83.79,True
00:52.3,44,40,NEARBY_COLLISION,MEDIUM,96.99,True
00:52.3,44,41,NEARBY_COLLISION,MEDIUM,15.10,True
00:52.3,47,41,NEARBY_COLLISION,MEDIUM,13.83,True
00:52.4,14,19,COLLISION_WARNING,HIGH,12.18,True
00:52.4,19,14,COLLISION_WARNING,HIGH,12.18,True
00:52.4,14,24,NEARBY_COLLISION,HIGH,7.33,True
00:52.4,19,24,NEARBY_COLLISION,HIGH,18.35,True
00:52.4,14,32,NEARBY_COLLISION,HIGH,82.34,True
00:52.4,19,32,NEARBY_COLLISION,HIGH,76.08,True
00:52.4,14,49,NEARBY_COLLISION,HIGH,79.21,True
00:52.4,19,49,NEARBY_COLLISION,HIGH,67.39,True
00:52.4,14,8,NEARBY_COLLISION,HIGH,77.87,True
00:52.4,19,8,NEARBY_COLLISION,HIGH,87.09,True
00:52.4,20,33,COLLISION_WARNING,MEDIUM,27.25,True
00:52.4,33,20,COLLISION_WARNING,MEDIUM,27.25,False
00:52.4,20,0,NEARBY_COLLISION,MEDIUM,16.39,True
00:52.4,33,0,NEARBY_COLLISION,MEDIUM,43.26,True
00:52.4,33,28,NEARBY_COLLISION,MEDIUM,96.26,True
00:52.4,20,3,NEARBY_COLLISION,MEDIUM,90.00,True
00:52.4,33,3,NEARBY_COLLISION,MEDIUM,63.02,True
00:52.4,23,47,COLLISION_WARNING,MEDIUM,21.45,True
00:52.4,47,23,COLLISION_WARNING,MEDIUM,21.45,True
00:52.4,23,22,NEARBY_COLLISION,MEDIUM,60.23,True
00:52.4,47,22,NEARBY_COLLISION,MEDIUM,40.05,True
00:52.4,23,28,NEARBY_COLLISION,MEDIUM,15.01,True
00:52.4,47,28,NEARBY_COLLISION,MEDIUM,30.86,True
00:52.4,23,3,NEARBY_COLLISION,MEDIUM,91.42,False
00:52.4,23,40,NEARBY_COLLISION,MEDIUM,94.82,True
00:52.4,23,41,NEARBY_COLLISION,MEDIUM,10.35,True
00:52.4,47,41,NEARBY_COLLISION,MEDIUM,11.34,True
00:52.4,23,44,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.4,47,44,NEARBY_COLLISION,MEDIUM,25.50,True
00:52.4,26,46,COLLISION_WARNING,HIGH,21.98,True
00:52.4,46,26,COLLISION_WARNING,HIGH,21.98,True
00:52.4,41,47,COLLISION_WARNING,HIGH,11.34,True
00:52.4,47,41,COLLISION_WARNING,HIGH,11.34,True
00:52.4,41,22,NEARBY_COLLISION,HIGH,51.03,True
00:52.4,47,22,NEARBY_COLLISION,HIGH,40.05,True
00:52.4,41,23,NEARBY_COLLISION,HIGH,10.35,True
00:52.4,47,23,NEARBY_COLLISION,HIGH,21.45,True
00:52.4,41,28,NEARBY_COLLISION,HIGH,22.44,True
00:52.4,47,28,NEARBY_COLLISION,HIGH,30.86,True
00:52.4,41,3,NEARBY_COLLISION,HIGH,98.22,True
00:52.4,41,44,NEARBY_COLLISION,HIGH,15.78,True
00:52.4,47,44,NEARBY_COLLISION,HIGH,25.50,True
00:52.4,44,47,COLLISION_WARNING,MEDIUM,25.50,True
00:52.4,47,44,COLLISION_WARNING,MEDIUM,25.50,True
00:52.4,44,22,NEARBY_COLLISION,MEDIUM,61.78,True
00:52.4,47,22,NEARBY_COLLISION,MEDIUM,40.05,True
00:52.4,44,23,NEARBY_COLLISION,MEDIUM,7.50,True
00:52.4,47,23,NEARBY_COLLISION,MEDIUM,21.45,False
00:52.4,44,28,NEARBY_COLLISION,MEDIUM,7.51,True
00:52.4,47,28,NEARBY_COLLISION,MEDIUM,30.86,True
00:52.4,44,3,NEARBY_COLLISION,MEDIUM,83.95,True
00:52.4,44,40,NEARBY_COLLISION,MEDIUM,95.57,True
00:52.4,44,41,NEARBY_COLLISION,MEDIUM,15.78,True
00:52.4,47,41,NEARBY_COLLISION,MEDIUM,11.34,True
00:52.5,14,19,COLLISION_WARNING,HIGH,9.86,True
00:52.5,19,14,COLLISION_WARNING,HIGH,9.86,True
00:52.5,14,24,NEARBY_COLLISION,HIGH,9.60,True
00:52.5,19,24,NEARBY_COLLISION,HIGH,18.37,True
00:52.5,14,32,NEARBY_COLLISION,HIGH,80.45,True
00:52.5,19,32,NEARBY_COLLISION,HIGH,75.83,True
00:52.5,14,49,NEARBY_COLLISION,HIGH,76.79,True
00:52.5,19,49,NEARBY_COLLISION,HIGH,67.40,True
